valor;descricao;local;bairro/cidade;quartos;garagem;banheiro;area(m2);iptu;condominio;novidade;tipo;suite;academia;varanda;transporte;salao;planejado;acabamento
501812;Apartamento à Venda, 43m² por R$ 501,812. Bela Vista   São Paulo/SP   Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a Lares e Andares Imóveis!...;Rua Maria Paula; Bela Vista;2;1;1;43;0;0;Nenhuma;2;0;0;0;0;0;0;0
1500000;More num dos melhores condomínios da zona sul de São Paulo, num apartamento que parece uma casa com amplo e lindo quintal. Perto de excelente comércio, a passos da estação praça da...;Saúde; São Paulo;4;4;5;115;688;1331;Nenhuma;2;0;0;0;1;0;0;0
560000;Abrimos as portas para quem quer alugar rápido, sem fiador e com muita segurança. Busque o código do imóvel em nosso site e agende hoje mesmo uma visita:SO QuintoAndar usa a tecnol...;Avenida Tharcilo Nunes; Santo André;2;3;3;120;83;1;Nenhuma;9;0;0;0;0;0;0;0
425000;Apartamento à venda no Centro de Campinas   SP. Ótima localização, com 58,51 m², o imóvel fica próximo de oficina mecânica, restaurantes, hospitais, farmácias, padarias e outros co...;Rua Riachuelo; Centro;1;1;2;47;529;430;Nenhuma;2;0;0;0;0;0;0;0
410000;*** Radisson Blu Faria Lima ***    Dispondo de uma excelente localização em Itaim Bibi, um dos principais bairros financeiros de São Paulo, a apenas 100 metros da Avenida Faria Lim...;Avenida Cidade Jardim; Jardim Europa;1;1;1;31;450;1650;Nenhuma;9;0;0;0;1;0;0;0
300000;Imóvel residencial com 105,80 m² de área construída e 307,55 m² de área total, 03 dormitórios, 01 sala, wc social, cozinha, área de serviço, edícula com 03 comados e um wc social,...;Jardim Marchesi; Ribeirão Preto;3;1;1;106;629;0;Nenhuma;9;0;0;0;0;0;0;0
220000;NBKT   NOBILITARE oferta para VENDA, Apartamento, no bairro Floresta, em Porto Alegre, com 1 dormitório(s), 0 vaga(s) de garagem, com área privativa de 64.20 m² e área total de 78....;Floresta; Porto Alegre;1;0;1;64;0;180;Nenhuma;2;0;0;0;0;0;0;0
749900;Apartamento à Venda, 48m² por R$ 749,900. Perdizes   São Paulo/SP   Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a GRUPO RST IMÓVEIS!   Basta p...;Rua Doutor Homem de Melo; Perdizes;1;1;1;48;0;0;Nenhuma;2;0;0;0;0;0;0;0
162466;Apartamento à Venda, 32m² por R$ 162,466. Vila Curuçá   São Paulo/SP   Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a GRUPO RST IMÓVEIS!   Bast...;Rua Osório Franco Vilhena; Vila Curuçá;2;0;1;32;0;0;Nenhuma;2;0;0;0;0;0;0;0
710639;Apartamento à Venda, 65m² por R$ 710,639. Liberdade   São Paulo/SP   Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a Revenda ABC!   Basta preenc...;Liberdade; São Paulo;2;1;1;65;379;580;Nenhuma;2;0;0;0;0;0;0;0
235701;Apartamento à Venda, 34m² por R$ 235,701. Água Branca   São Paulo/SP   Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a GRUPO RST IMÓVEIS!   Bast...;Rua Mateo Forte; Água Branca;2;0;1;34;0;0;Nenhuma;2;0;0;0;0;0;0;0
522543;Sala à Venda, 36m² por R$ 522,543. Chácara Santo Antônio (Zona Sul)   São Paulo/SP   Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a GRUPO RST I...;Rua Luís Correia de Melo; Chácara Santo Antônio;1;1;1;36;0;0;Nenhuma;9;0;0;0;0;0;0;0
499000;linda casa ,localizada na zona sul, com 03 andares , 03 dormitórios, com possibilidade para 04 dormitórios, sótão com lareira ,estilo canadense, 01 suíte, living para 02 ambientes,...;Rua Luiz Delfino; Espiríto Santo;3;2;3;158;900;0;Nenhuma;6;1;0;0;0;0;0;0
220402;Apartamento 102 de 47 metros quadrados de área privativa com 2 Dormitórios. 1 vaga de garagem.;Nossa Senhora de Lourdes; Caxias do Sul;2;1;1;47;0;0;Nenhuma;2;0;0;0;1;0;0;0
690000;NBKT   NOBILITARE oferta para VENDA, Casa, no bairro Coronel Aparício Borges, em Porto Alegre, com 3 dormitório(s), 2 vaga(s) de garagem, com área privativa de 320.00 m² e área tot...;Cel. Aparício Borges; Porto Alegre;3;2;4;320;1200;0;Nenhuma;6;0;0;0;0;0;0;0
695000;Excelente Sobrado Novo com 03 dormitórios e 02 vagas de garagem no Residencial Solaris     Venha morar em algo para chamar seu.     Uma ótima construção nova e nunca habitada, cont...;Rua Conceição Nogueira Ribeiro; Vila Caputera;3;2;3;175;120;0;Super destaque;9;0;0;0;0;0;0;0
510000;Otimo predio todo revestido com 2 otimos quartos e, 2 elevador 2 vagas  sala 2 ambientes com sacada , 2 quartos : sendo 01 com armarios , banheiro da suite com armarios e blindex ,...;Rua Tereza Mota Valadares; Buritis;2;2;2;59;1600;500;Super destaque;9;1;0;1;0;0;0;0
250000;Casa á venda no Parque São Bento   Sorocaba/SP. Casa com 02 dormitórios sendo 01 suíte, 01 banheiro social, com lavanderia sala de estar e jantar, com quintal, 02 vagas de garagem....;Rua José Benedito Zanaldo; Parque Sao Bento;2;2;2;80;100;0;Super destaque;6;1;0;0;0;0;0;0
320000;Apartamento 63m2   SANTO ANDRÉ.  LINDO apartamento   excelente localização, ao redor tem: carrefour, assaí, ragazzo, extra. E todo comércio local.  Com 03 blocos   cada um com o se...;Parque Marajoara; Santo André;3;1;1;63;100;500;Nenhuma;2;0;0;0;0;0;0;0
438900;NBKT   NOBILITARE oferta para VENDA, Apartamento, no bairro Vila Luiza, em Canela, com 1 dormitório(s), 1 vaga(s) de garagem, com área privativa de 48.10 m² e área total de 48.10 m...;Vila Luiza; Canela;1;1;1;48;0;0;Nenhuma;2;0;0;0;0;0;0;0
1180000;Edifício com fino acabamento e alto padrão, para os clientes mais exigentes, o Condomínio Terraço Vila Bela esbanja bom gosto em excelente localização.  R$ 1.180.000  O apto possui...;Vila das Hortências; Jundiaí;3;2;2;113;0;0;Nenhuma;2;0;0;1;0;0;0;0
340000;Claudia Barcelos Imóveis vende:  Apartamento 2 Dormitórios (sendo 1 suite) e Escritório, Semimobiliado com móveis fixos. Infraestrutura do condomínio completa com portaria 24h, sal...;Partenon; Porto Alegre;2;1;1;67;0;0;Nenhuma;2;1;0;0;0;0;0;0
710000;Você encontrou o apartamento dos seus sonhos no Bosque da Saúde! Imóvel à venda, com 3 dormitórios sendo 01 suite com closet, sala ampla para dois ambientes, sacada com churrasquei...;Bosque da Saúde; Cuiabá;3;2;2;117;0;0;Nenhuma;2;1;0;1;0;0;0;0
1000000;Apartamento à Venda, 146m² por R$ 1,000,000. Santana   São Paulo/SP   Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a Revenda ABC!   Basta preen...;Santana; São Paulo;3;2;4;146;0;600;Nenhuma;2;0;0;0;0;0;0;0
661000;Vamos conhecer o NOVO Residencial na Orla com 3 suítes, com tudo de novo e melhor.  Melhor vista do lago e por do sol, próxima à restaurantes, pier, apartamento novos, temos opções...;Graciosa - Orla 14 ; Palmas;3;2;4;120;0;0;Nenhuma;2;1;0;0;0;0;0;0
462000;Excelente terreno de 420 mts Total no condomínio Reserva do Itamaracá em Valinhos. Condomínio de alto padrão com localização privilegiada. O condomínio desfruta de uma magnifica ár...;Alameda Itaipava; Joapiranga;1;0;1;420;600;500;Nenhuma;8;0;0;0;0;0;0;0
599000;Apartamento com 91,81 m² no condomínio Applause possui 3 dormitórios, sendo uma suíte com closet, living 02 ambientes, churrasqueira , 2 vagas de garagens individuais e escriturada...;Rua Porto Calvo; Ipanema;3;2;2;91;0;670;Nenhuma;2;1;0;0;0;0;0;0
320000;Oportunidade para você que está procurando por um imóvel localizado nos melhores bairros de Campinas, com um padrão privilegiado. O imóvel se encontra localizado no bairro Jardim B...;Jardim Bom Sucesso; Campinas;2;1;1;70;700;550;Nenhuma;9;0;0;0;0;0;0;0
390000;Segurança e qualidade de Vida em uma região maravilhosa com fácil acesso a Avenida do Estado, Rua da Moóca e região. Condução para todas as regiões de São Paulo. Comercio que atend...;Móoca; São Paulo;1;1;1;34;0;300;Destaque;9;0;0;0;0;0;0;0
780000;Apartamento   Planalto São Bernardo do Campo R$ 780.000,00 Com 03 dormitórios planejados, sendo 01 suíte, sala para 02 ambientes com sacada gourmet integrada com a cozinha planejad...;Avenida Dom Jaime de Barros Câmara; Planalto;3;2;2;112;105;600;Nenhuma;2;1;0;1;0;0;1;1
699000;Abrimos as portas para quem quer alugar rápido, sem fiador e com muita segurança. Busque o código do imóvel em nosso site e agende hoje mesmo uma visita:SO QuintoAndar usa a tecnol...;Rua Tamandaré; Liberdade;1;1;2;70;367;900;Destaque;9;0;0;0;0;0;0;0
365000;Vende se apartamento Vila Alpina R$365.000,00  Imóvel com 02 dormitórios, sendo 01 suíte, sala para 02 ambientes, cozinha, banheiro e sacada Área de serviço Garagem para 01 auto Ac...;Vila Alpina; São Paulo;3;0;1;67;0;460;Nenhuma;2;1;0;1;0;0;0;0
370000;"Imóvel composto por 2 quartos, sala, cozinha, banheiro e área de serviço.    Os 2 quartos com ar condicionado split e ventiladores de teto;   Sala com ar condicionado split e venti...";Rua Magalhães Couto; Méier;2;0;1;60;0;0;Nenhuma;9;0;0;0;0;0;0;0
145000;Link do vídeo: https://bit.ly/3uZwy18Esse apartamento possui suíte, uma sala super aconchegante com ar condicionado já instalado, a cozinha dinâmica contém armário com pia integrad...;Praça Wolfgang Klaus Sopher; Jardim Itú Sabará;1;1;1;35;150;300;Nenhuma;2;1;0;0;0;0;0;0
585000;Apartamento à venda na Vila Guilhermina na Praia Grande    Área útil: 78m², Área total 121,82m².   São 2 dormitórios (1 suíte), sala p/ 2 ambientes, cozinha, lavanderia, ampla saca...;Vila Guilhermina; Praia Grande;2;1;1;78;353;400;Nenhuma;2;1;0;0;0;0;0;0
144687;Ótimo apartamento, novo com garantia, 1 dormitório, 1 banheiro com sala e cozinha integrados e 1 vaga escriturada. Excelente imóvel com ótimos acabamentos, teto em gesso, portas co...;Vila Nova; Porto Alegre;1;1;1;44;0;0;Nenhuma;2;0;0;0;0;0;0;1
265000;NBKT   NOBILITARE oferta para Venda, Apartamento, no bairro Cavalhada, em Porto Alegre, com 2 dormitório(s), 1 vaga(s) de garagem, com área privativa de 61.56 m² e área total de 0....;Cavalhada; Porto Alegre;2;1;1;61;0;350;Nenhuma;2;0;0;0;0;0;0;0
1300000;Menor valor de condomínio da região!!! Rua tranquila próximo a Praça Kant. Edifício com boa infraestrutura de lazer.  Sala para 3 ambientes, piso em madeira, varanda. Lavabo Cozinh...;Rua Galofre; Chácara Klabin;3;2;4;118;340;1150;Nenhuma;9;0;0;1;0;0;0;0
175000;NBKT   NOBILITARE oferta para VENDA, Apartamento, no bairro Santo Antonio, em Porto Alegre, com 2 dormitório(s), 0 vaga(s) de garagem, com área privativa de 49.16 m² e área total d...;Santo Antônio; Porto Alegre;2;0;1;49;41;300;Nenhuma;2;0;0;0;0;0;0;0
1100000;Apartamento no Bairro Santa Paula, São Caetano do Sul. Localização com fácil acesso para Rua Alegre onde abrange meio de transporte urbano e fácil acesso para as Avenidas President...;Barcelona; São Caetano do Sul;4;4;6;194;2500;950;Super destaque;2;0;0;0;0;0;0;0
950000;A casa no bairro Campeche possui 120 metros quadrados com 3 quartos sendo 1 suite e duas demi suítes.  A casa tem uma sala de estar muito ampla integrada com a sala de jantar e coz...;Servidão Canto das Pérolas; Campeche;3;2;3;120;680;1;Super destaque;6;1;0;0;1;0;0;0
1100000;Belíssimo Apartamento!!! Em um dos melhores bairros da Zona Norte!  Realize sua visita virtual através do link abaixo https://www.banibconecta.com/site/tour/escodelar inteligencia ...;Rua Félix Pacheco; Vila Pauliceia;3;5;3;156;682;1510;Super destaque;2;0;0;0;0;0;0;0
1750000;Por favor, entre em contato com Sheila e informe o nosso codigo 67331.  Os valores descritos neste anuncio poderao sofrer alteracoes conforme solicitacao do proprietario.  Este anu...;Alameda dos Aicás; Moema;2;2;3;105;0;0;Nenhuma;9;0;0;0;0;0;0;0
750000;Vazio;Rua Urussuí; Itaim Bibi;1;1;1;48;0;719;Nenhuma;9;0;0;0;0;0;0;0
380000;APARTAMENTO AVIAÇÃO PRAIA GRANDE  Composição: 2 Dormitórios Sendo 1 Suíte 1 Banheiro com 1 vaga de Garagem  Caracteristicas do Edifício : Elevador Social,Elevador de Serviço,Acessi...;Avenida São Pedro; Boqueirão;2;1;1;73;0;0;Nenhuma;2;1;0;0;0;0;0;0
650000;NBKT   NOBILITARE oferta para Venda, Casa, no bairro Rubem Berta, em Porto Alegre, com 8 dormitório(s), 1 vaga(s) de garagem, com área privativa de 388.00 m² e área total de 413.00...;Rubem Berta; Porto Alegre;8;1;6;388;0;0;Nenhuma;6;0;0;0;0;0;0;0
630000;Sobrado amplo com 209m² de área construída, 3 dormitórios grandes, cozinha ampla, sala ampla, quintal, churrasqueira e 2 vagas de garagem. Excelente para comercial ou residencial....;Campestre; Santo André;3;2;2;209;110;0;Nenhuma;9;0;0;0;0;0;0;0
780000;"Loft: Apto Freguesia do Ó | 3 Quartos | 101 m² | Cond: R$1265.00 | 2Vagas  Clique em ""Contatar Anunciante"", e receba o link por whatsapp para agendar sua visita totalmente online n...";Rua Bartolomeu Faria; ;3;2;2;101;335;1265;Nenhuma;2;0;0;0;0;0;0;0
545000;APARTAMENTO RESIDENCIAL EM CAPÃO DA CANOA RS   1 DORMITÓRIO C/ SUITE E LAVABO, CHURRASQUEIRA, ÁREA SERVIÇO, MOBILIADO E DECORADO. TOP.  Fotos ilustrativas  MARQUE SUA VISITA   www....;Zona Nova; Capão da Canoa;1;0;1;53;0;0;Nenhuma;2;1;0;0;0;0;0;0
775000;Apartamento novo, recém reformado, 2 dormitórios, piso laminado, sala 2 ambientes, sacada, cozinha planejada, área de serviço, 2 vagas de garagem demarcadas.  Condomínio com lazer...;Rua Coronel Diogo; Jardim da Glória;2;2;1;64;256;700;Nenhuma;2;0;0;1;0;0;1;0
400000;Apartamento padr?o, 3 dormitório(s), 1 suíte(s) R$200.000+FINANCIAMENTO;Vila Omar; Americana;3;0;1;64;0;0;Nenhuma;2;1;0;0;0;0;0;0
220000;Terreno de 282m², pronto para a construção do seu novo imóvel!  Boa localização no bairro, com grande variedade de comércios na proximidade!  Agende uma visita e venha conhecer!!  ...;Residencial São José; Paulínia;1;0;1;282;0;0;Nenhuma;8;0;0;0;0;0;0;0
339300;Hall de Entrada 100% em mármore travertino, Acabamento com esquadrias brancas e portas de vidro   Modernidade Áreas comuns entregues equipadas e decoradas   projeto elaborado por a...;Rua Taubaté; Vila Baeta Neves;2;1;1;55;0;0;Nenhuma;9;0;0;0;0;0;0;0
360000;02 dormitórios, sala de estar, 02 banheiros, cozinha, lavanderia, piso cerâmica, salão de festas exclusivo com churrasqueira. Área Privativa 104,93m², Área Total 125,81m². Prédio c...;Ideal; Novo Hamburgo;2;0;2;105;0;0;Nenhuma;9;0;0;0;0;1;0;1
11150000;Área em Bonfim Paulista, com 11.500 m2, com frente para o prolongamento da Rua Dr. Marciano, para construção de edifícios de até 10 andares.   Ótima localização próximo ao Complexo...;Bonfim Paulista; Ribeirão Preto;1;0;1;11500;59691;0;Destaque;9;0;0;0;0;0;0;0
800000;SALÃO DE FESTA COM 700M DE COBERTURA , DE ACORDO COM OS BOMBEIROS COMPORTA ATÉ 400 PESSOAS . 500 CADEIRAS PLASTICAS , 65 MESAS , FREEZER ,FOGÃO , CHURRASQUEIRA , ESTACIONAMENTO PAR...;Chácaras Guararema; Jacareí;2;0;2;369;0;0;Nenhuma;2;0;0;0;0;1;0;0
1100000;Prezado cliente, estamos disponíveis para atende lo através dos contatos da imobiliária ou diretamente com corretor de vendas responsável por este imóvel :Claudia  ;; Bady Bassitt;4;4;6;453;35;0;Nenhuma;9;0;0;0;0;0;0;0
501000;IMÓVEL: 73922    MWK Negócios Imobiliários / CRECI J 06805     Localizado na cidade de Cascavel no bairro Centro           Apartamento localizado no 9° andar, possuindo as seguinte...;Centro; Cascavel;2;1;2;76;0;0;Nenhuma;2;0;0;0;0;0;0;0
625000;Cobertura para Venda, Residencial Anhangüera no bairro Vila Curuçá, localizado na cidade de Santo André / SP, região ABC.     Com 3 dormitórios, sendo 1 suíte, possui 2 banheiros,...;Rua Anhangüera; Vila Curuçá;3;2;2;129;0;0;Nenhuma;2;1;0;0;0;0;0;0
338000;Áreas comuns entregues equipadas e decoradas   .Cada ambiente pensado com modernidade, elegância acompanhando as tendências e novidades do mercado. Áreas comuns com iluminação em l...;Rua Taubaté; Vila Baeta Neves;2;1;1;55;0;0;Nenhuma;9;0;0;0;0;0;0;0
330000;Apartamento recém reformado   todo mobiliado   sala 02 ambientes, cozinha americana, barzinho com iluminação, led em todo apto. Excelente localização.  A Horion Imóveis, atua no me...;Nova Petrópolis; São Bernardo do Campo;2;1;1;65;550;610;Nenhuma;2;0;0;0;0;0;0;0
1322471;Apartamento à Venda, 73m² por R$ 1,322,471. Cerqueira César   São Paulo/SP   Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a GRUPO RST IMÓVEIS!...;Rua Cristiano Viana; Cerqueira César;2;1;2;73;0;0;Nenhuma;2;0;0;0;0;0;0;0
280000;11/02   Ref. Imovel: V113474   Comercial Sala   Sala Comercial c/ 44,30 m de area util, cameras de seguranca, elevador social e de servicos, portaria 24 hs, de frente p/ Braz Olaia...;Nova Aliança; Ribeirão Preto;1;0;1;70;0;433;Nenhuma;9;0;0;0;0;0;0;0
1398000;Apartamento Mooca, com 122m2, sendo 3 suítes com armários embutidos, sala ampla com excelente varanda gourmet, cozinha planejada, 2 vagas de garagem e 1 depósito.  Melhor preço!!!...;Rua Orville Derby; Móoca;3;2;5;122;423;894;Super destaque;2;1;0;1;0;0;1;0
1100000;O seu futuro está diante de você Mirador 60. Há poucos passos do parque Barigui, este condomínio estilo townhouse é ideal para você e sua família. Reúne segurança, modernidade e ac...;Rua Victor Burda; Mercês;2;2;3;146;0;0;Super destaque;9;0;0;0;0;0;0;0
748000;Sobrado/casa com 3 dormitórios sendo 2 suítes no bairro Fatima. Com 243,42m² privativos, banheira de hidromassagem no quarto de casal, banheiro social, sala de estar, sala de janta...;Rua Joaquim Nabuco; Fátima;3;5;3;243;840;0;Super destaque;6;1;0;0;0;0;0;0
380000;Apartamento à Venda em São Bernardo do Campo no Bairro Baeta Neves com Lazer Completo   Apartamento com 64 M² de área útil, distribuído em 03 dormitórios, sala em 02 ambientes e sa...;Vila Baeta Neves; São Bernardo do Campo;3;1;1;64;97;459;Nenhuma;2;0;0;0;0;0;0;0
590000;"Casa térrea no Setor Jardim Presidente;   3 quartos, sendo 1 suíte com closet;   Garagem 4 carros;   Cozinha;   Área gourmet;   Área de serviço;   Lavabo;   Sala pé direito duplo;...";Rua Presidente Lebrum; Jardim Presidente;3;4;2;167;0;0;Nenhuma;6;1;0;0;0;0;0;0
370000;PRAIA DE PALMAS  Apartamento Prontinho pra morar, composto por:  _02 dormitórios (sendo 01 suíte) _sala de jantar e estar, _cozinha com área de serviço, _sacada com churrasqueira,...;Praia De Palmas; Governador Celso Ramos;2;1;1;69;0;0;Nenhuma;2;1;0;1;0;0;0;0
650000;Por favor, entre em contato com Bruna e informe o nosso codigo 45033. Os valores descritos neste anuncio poderao sofrer alteracoes conforme solicitacao do proprietario. Este anunci...;Rua Sampaio Viana; Paraíso;1;1;1;38;0;733;Nenhuma;9;0;0;0;0;0;0;0
201000;NBKT   NOBILITARE oferta para VENDA, Apartamento, no bairro Petrópolis, em Porto Alegre, com 2 dormitório(s), 0 vaga(s) de garagem, com área privativa de 46.07 m² e área total de 5...;Petrópolis; Porto Alegre;2;0;1;46;29;240;Nenhuma;2;0;0;0;0;0;0;0
470000;Excelente Casa em avenida são Francisco de Assis com três quartos sala cozinha um banheiro, garagem para três carros  ;Vila Real; Hortolândia;3;0;1;120;0;0;Nenhuma;6;0;0;0;0;0;0;0
980000;Apartamento à Venda, 122m² por R$ 980,000. Vila Paulista   São Paulo/SP   Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a Revenda Downtown!   Ba...;Vila Paulista; São Paulo;2;2;3;122;50;947;Nenhuma;2;0;0;0;0;0;0;0
1490000;Apartamento para venda com 94 metros quadrados com 2 quartos em Cidade Monções   São Paulo   SP    O apartamento no bairro Cidade Monções tem 94 metros quadrados com 2 quartos send...;Rua Michigan; Cidade Monções;2;2;3;94;450;1000;Nenhuma;2;0;0;0;1;0;0;0
